Date,Area,SITENAME,NumofThrowTraps,Avg%PlantCover,AvgPlantHeight ,Avg%PeriphytonCover,AvgPeriphytonVolume,AvgWaterDepth,Comments
2001-07-26,Shark,Shark Slough_Site 06B,7,25,20,1,1,32,
2001-07-26,Shark,Shark Slough_Site 37B,1,15,25,0,0,26,
2001-07-26,Shark,Shark Slough_Site 37B,2,5,24,0,100,30,
2001-07-26,Shark,Shark Slough_Site 37B,3,5,22,0,0,29,
2001-07-26,Shark,Shark Slough_Site 37B,4,7,25,0,0,33,
2001-07-26,Shark,Shark Slough_Site 37B,5,5,24,0,0,30,
2001-07-26,Shark,Shark Slough_Site 37B,6,10,28,0,0,29,
2001-07-26,Shark,Shark Slough_Site 37B,7,5,24,0,0,29,
2001-07-26,Shark,Shark Slough_Site 37C,1,15,29,0,0,28,
2001-07-26,Shark,Shark Slough_Site 37C,2,15,35,0,0,27,
2001-07-26,Shark,Shark Slough_Site 37C,3,5,34,0,0,32,
2001-07-26,Shark,Shark Slough_Site 37C,4,15,42,0,0,29,
2001-07-26,Shark,Shark Slough_Site 37C,5,15,38,0,0,27,
2001-07-26,Shark,Shark Slough_Site 37C,6,10,37,0,0,33,
2001-07-26,Shark,Shark Slough_Site 37C,7,10,27,0,0,30,
2001-07-27,Shark,Shark Slough_Site 50A,1,5,15,1,1,8,
2001-07-27,Shark,Shark Slough_Site 50A,2,5,14,2,2,15,
2001-07-27,Shark,Shark Slough_Site 50A,3,4,16,2,2,11,
2001-07-27,Shark,Shark Slough_Site 50A,4,7,23,3,3,15,
2001-07-27,Shark,Shark Slough_Site 50A,5,4,17,3,3,22,
2001-07-27,Shark,Shark Slough_Site 50A,6,5,18,2,2,17,
2001-07-27,Shark,Shark Slough_Site 50A,7,4,16,2,2,11,
2001-07-27,Shark,Shark Slough_Site 50B,1,5,20,2,2,11,
2001-07-27,Shark,Shark Slough_Site 50B,2,4,18,2,2,14,
2001-07-27,Shark,Shark Slough_Site 50B,3,4,14,2,2,14,
2001-07-27,Shark,Shark Slough_Site 50B,4,5,14,2,2,13,
2001-07-27,Shark,Shark Slough_Site 50B,5,4,16,3,3,19,
2001-07-27,Shark,Shark Slough_Site 50B,6,4,20,2,2,15,
2001-07-27,Shark,Shark Slough_Site 50B,7,5,15,3,3,18,
2001-07-27,Shark,Shark Slough_Site 50C,1,5,21,2,2,15,
2001-07-27,Shark,Shark Slough_Site 50C,2,4,25.5,3,3,19,
2001-07-27,Shark,Shark Slough_Site 50C,3,4,21,2,2,12,
2001-07-27,Shark,Shark Slough_Site 50C,4,5,35,2,2,11,
2001-07-27,Shark,Shark Slough_Site 50C,5,3,23.5,2,2,17,
2001-07-27,Shark,Shark Slough_Site 50C,6,10,47.5,2,2,15,
2001-07-27,Shark,Shark Slough_Site 50C,7,5,24,2,2,20,
2001-07-27,Taylor,Taylor Slough_Site MDA,1,5,25,5,1200,43,
2001-07-27,Taylor,Taylor Slough_Site MDA,2,3,21,0,800,52,
2001-07-27,Taylor,Taylor Slough_Site MDA,3,5,20,0,2200,50,
2001-07-27,Taylor,Taylor Slough_Site MDA,4,5,26,0,200,50,
2001-07-27,Taylor,Taylor Slough_Site MDA,5,5,29,0,100,42,
2001-07-27,Taylor,Taylor Slough_Site MDA,6,10,37,0,0,43,
2001-07-27,Taylor,Taylor Slough_Site MDA,7,3,19,3,200,50,
2001-07-27,Taylor,Taylor Slough_Site MDB,1,3,24,0,200,51,
2001-07-27,Taylor,Taylor Slough_Site MDB,2,3,20,40,200,43,
2001-07-27,Taylor,Taylor Slough_Site MDB,3,5,20,0,400,43,
2001-07-27,Taylor,Taylor Slough_Site MDB,4,3,23,0,0,51,
2001-07-27,Taylor,Taylor Slough_Site MDB,5,10,21,5,2000,43,
2001-07-27,Taylor,Taylor Slough_Site MDB,6,5,19,0,600,42,
2001-07-27,Taylor,Taylor Slough_Site MDB,7,5,22,0,400,40,
2001-07-28,Taylor,Taylor Slough_Site TSB,1,5,26,80,1000,34,
2001-07-28,Taylor,Taylor Slough_Site TSB,2,10,26,70,800,25,
2001-07-28,Taylor,Taylor Slough_Site TSB,3,10,21,80,1000,22,
2001-07-28,Taylor,Taylor Slough_Site TSB,4,10,16,75,1000,20,
2001-07-28,Taylor,Taylor Slough_Site TSB,5,7,22,80,1000,20,
2001-07-28,Taylor,Taylor Slough_Site TSB,6,5,16,80,1200,27,
2001-07-28,Taylor,Taylor Slough_Site TSB,7,5,17,80,1000,27,
2001-07-30,Taylor,Taylor Slough_Site MDC,1,5,21,0,200,50,
2001-07-30,Taylor,Taylor Slough_Site MDC,2,3,27,0,0,47,
2001-07-30,Taylor,Taylor Slough_Site MDC,3,5,29,10,600,45,
2001-07-30,Taylor,Taylor Slough_Site MDC,4,10,29,15,400,48,
2001-07-30,Taylor,Taylor Slough_Site MDC,5,5,45,0,0,50,
2001-07-30,Taylor,Taylor Slough_Site MDC,6,10,41,0,0,36,
2001-07-30,Taylor,Taylor Slough_Site MDC,7,5,43,10,500,45,
2001-07-30,Taylor,Taylor Slough_Site TSA,1,5,25,80,1000,30,
2001-07-30,Taylor,Taylor Slough_Site TSA,2,5,32,80,1200,30,
2001-07-30,Taylor,Taylor Slough_Site TSA,3,5,41,80,1200,27,
2001-07-30,Taylor,Taylor Slough_Site TSA,4,5,42,80,1200,31,
2001-07-30,Taylor,Taylor Slough_Site TSA,5,5,42,80,1200,33,
2001-07-30,Taylor,Taylor Slough_Site TSA,6,5,42,80,1200,32,
2001-07-30,Taylor,Taylor Slough_Site TSA,7,10,40,80,1000,28,
2001-07-30,Taylor,Taylor Slough_Site TSC,1,10,21,75,800,26,
2001-07-30,Taylor,Taylor Slough_Site TSC,2,10,30,75,1000,28,
2001-07-30,Taylor,Taylor Slough_Site TSC,3,15,34,80,1500,30,
2001-07-30,Taylor,Taylor Slough_Site TSC,4,10,27,80,1200,33,
2001-07-31,Taylor,Taylor Slough_Site CPA,1,2,20,80,1200,36,
2001-07-31,Taylor,Taylor Slough_Site CPA,2,2,14,80,1000,41,
2001-07-31,Taylor,Taylor Slough_Site CPA,3,2,12,80,1000,37,
2001-07-31,Taylor,Taylor Slough_Site CPA,4,2,19,80,1000,40,
2001-07-31,Taylor,Taylor Slough_Site CPA,5,1,12,80,1000,40,
2001-07-31,Taylor,Taylor Slough_Site CPA,6,2,11,80,1000,40,
2001-07-31,Taylor,Taylor Slough_Site CPA,7,2,16,80,1000,39,
2001-07-31,Taylor,Taylor Slough_Site CPB,1,4,18,80,1000,40,
2001-07-31,Taylor,Taylor Slough_Site CPB,2,3,16,70,800,43,
2001-07-31,Taylor,Taylor Slough_Site CPB,3,2,14,80,1000,38,
2001-07-31,Taylor,Taylor Slough_Site CPB,4,2,22,80,1000,36,
2001-07-31,Taylor,Taylor Slough_Site CPB,5,2,14,80,1000,38,
2001-07-31,Taylor,Taylor Slough_Site CPB,6,3,11,75,1000,40,
2001-07-31,Taylor,Taylor Slough_Site CPB,7,2,16,80,1000,41,
2001-07-31,Taylor,Taylor Slough_Site CPC,1,2,14,70,1000,31,
2001-07-31,Taylor,Taylor Slough_Site CPC,2,2,18,70,1000,32,
2001-07-31,Taylor,Taylor Slough_Site CPC,3,3,18,70,1000,31,
2001-07-31,Taylor,Taylor Slough_Site CPC,4,3,20,70,1000,32,
2001-07-31,Taylor,Taylor Slough_Site CPC,5,3,15,50,800,30,
2001-07-31,Taylor,Taylor Slough_Site CPC,6,2,17,70,1000,29,
2001-07-31,Taylor,Taylor Slough_Site CPC,7,3,19,50,800,29,
2001-08-06,Taylor,Taylor Slough_Site TSC,5,5,20,80,1200,62,
2001-08-06,Taylor,Taylor Slough_Site TSC,6,5,10,70,1000,61,
2001-08-06,Taylor,Taylor Slough_Site TSC,7,5,16,80,1000,58,
2001-08-06,Taylor,Taylor Slough_Site TSD,1,5,41,80,1000,45,
2001-08-06,Taylor,Taylor Slough_Site TSD,2,7,34,70,800,43,
2001-08-06,Taylor,Taylor Slough_Site TSD,3,10,30,50,600,48,
2001-08-06,Taylor,Taylor Slough_Site TSD,4,7,33,50,600,49,
2001-08-06,Taylor,Taylor Slough_Site TSD,5,10,25,70,800,54,
2001-08-06,Taylor,Taylor Slough_Site TSD,6,10,29,70,800,50,
2001-08-06,Taylor,Taylor Slough_Site TSD,7,10,42,70,800,50,
2001-08-06,Taylor,Taylor Slough_Site TSE,1,5,65,80,2000,47,
2001-08-06,Taylor,Taylor Slough_Site TSE,2,3,65,80,2000,48,
2001-08-06,Taylor,Taylor Slough_Site TSE,3,3,65,80,1800,50,
2001-08-06,Taylor,Taylor Slough_Site TSE,4,5,54,80,1800,50,
2001-08-06,Taylor,Taylor Slough_Site TSE,5,3,52,90,1200,49,
2001-08-06,Taylor,Taylor Slough_Site TSE,6,5,60,90,1000,48,
2001-08-06,Taylor,Taylor Slough_Site TSE,7,5,40,90,1200,48,
2001-08-07,Taylor,Taylor Slough_Site MDD,1,3,31,80,1000,37,
2001-08-07,Taylor,Taylor Slough_Site MDD,2,5,41,80,1000,39,
2001-08-07,Taylor,Taylor Slough_Site MDD,3,7,35,70,800,39,
2001-08-07,Taylor,Taylor Slough_Site MDD,4,5,40,70,800,37,
2001-08-07,Taylor,Taylor Slough_Site MDD,5,5,34,80,1000,35,
2001-08-07,Taylor,Taylor Slough_Site MDD,6,5,55,80,1000,37,
2001-08-07,Taylor,Taylor Slough_Site MDD,7,10,70,70,1000,37,
2001-08-07,Taylor,Taylor Slough_Site MDE,1,3,41,80,1000,35,
2001-08-07,Taylor,Taylor Slough_Site MDE,2,5,42,75,1000,38,
2001-08-07,Taylor,Taylor Slough_Site MDE,3,5,35,80,1000,34,
2001-08-07,Taylor,Taylor Slough_Site MDE,4,5,41,75,1000,38,
2001-08-07,Taylor,Taylor Slough_Site MDE,5,3,33,75,1000,35,
2001-08-07,Taylor,Taylor Slough_Site MDE,6,3,28,80,1000,30,
2001-08-07,Taylor,Taylor Slough_Site MDE,7,2,30,80,1000,30,
2001-09-11,Shark,Shark Slough_Site 07A,1,10,24,20,300,48,
2001-09-11,Shark,Shark Slough_Site 07A,2,10,26,10,200,48,
2001-09-11,Shark,Shark Slough_Site 07A,3,10,19,0,0,50,
2001-09-11,Shark,Shark Slough_Site 07A,4,15,19,10,100,50,
2001-09-11,Shark,Shark Slough_Site 07A,5,15,27,0,0,51,
2001-09-11,Shark,Shark Slough_Site 07A,6,10,19,10,2000,46,
2001-09-11,Shark,Shark Slough_Site 07A,7,15,21,0,0,48,
2001-09-11,Shark,Shark Slough_Site 08C,1,15,25,40,1200,38,
2001-09-11,Shark,Shark Slough_Site 08C,2,10,14,30,500,41,
2001-09-11,Shark,Shark Slough_Site 08C,3,20,23,30,600,40,
2001-09-11,Shark,Shark Slough_Site 08C,4,20,30,30,600,39,
2001-09-11,Shark,Shark Slough_Site 08C,5,20,25,40,800,36,
2001-09-11,Shark,Shark Slough_Site 08C,6,15,17,30,2000,37,
2001-09-11,Shark,Shark Slough_Site 08C,7,10,30,40,1600,37,
2001-09-17,Shark,Shark Slough_Site 07B,1,10,21,30,500,53,
2001-09-17,Shark,Shark Slough_Site 07B,2,10,22,20,500,58,
2001-09-17,Shark,Shark Slough_Site 07B,3,20,25,20,500,53,
2001-09-17,Shark,Shark Slough_Site 07B,4,10,19,20,300,55,
2001-09-17,Shark,Shark Slough_Site 07B,5,15,35,20,500,55,
2001-09-17,Shark,Shark Slough_Site 07B,6,5,30,20,1500,57,
2001-09-17,Shark,Shark Slough_Site 07B,7,10,31,10,300,54,
2001-09-17,Shark,Shark Slough_Site 07C,1,20,20,20,400,56,
2001-09-17,Shark,Shark Slough_Site 07C,2,10,27,20,300,54,
2001-09-17,Shark,Shark Slough_Site 07C,3,10,26,10,300,56,
2001-09-17,Shark,Shark Slough_Site 07C,4,5,24,0,0,56,
2001-09-17,Shark,Shark Slough_Site 08A,1,3,25,30,1200,52,
2001-09-17,Shark,Shark Slough_Site 08A,2,5,24,30,500,46,
2001-09-17,Shark,Shark Slough_Site 08A,3,10,19,40,500,43,
2001-09-17,Shark,Shark Slough_Site 08A,4,10,23,30,2400,46,
2001-09-17,Shark,Shark Slough_Site 08A,5,5,26,40,1800,45,
2001-09-17,Shark,Shark Slough_Site 08A,6,5,23,30,2200,44,
2001-09-17,Shark,Shark Slough_Site 08A,7,7,26,30,1500,43,
2001-09-17,Shark,Shark Slough_Site 08B,1,15,20,30,2200,50,
2001-09-17,Shark,Shark Slough_Site 08B,2,10,16,30,1800,54,
2001-09-17,Shark,Shark Slough_Site 08B,3,15,18,30,1600,51,
2001-09-17,Shark,Shark Slough_Site 08B,4,15,18,30,800,53,
2001-09-17,Shark,Shark Slough_Site 08B,5,10,20,20,800,49,
2001-09-17,Shark,Shark Slough_Site 08B,6,10,25,30,1700,52,
2001-09-17,Shark,Shark Slough_Site 08B,7,10,15,30,1500,52,
2001-09-18,Shark,Shark Slough_Site 07C,5,20,37,0,0,57,
2001-09-18,Shark,Shark Slough_Site 07C,6,5,19,20,200,53,
2001-09-18,Shark,Shark Slough_Site 07C,7,20,23,0,0,55,
2001-09-18,Shark,Shark Slough_Site 37A,1,10,18,0,0,52,
2001-09-18,Shark,Shark Slough_Site 37A,2,15,20,0,0,56,
2001-09-18,Shark,Shark Slough_Site 37A,3,20,18,0,0,50,
2001-09-18,Shark,Shark Slough_Site 37A,4,10,17,0,10,57,
2001-09-18,Shark,Shark Slough_Site 37A,5,40,30,0,0,53,
2001-09-18,Shark,Shark Slough_Site 37A,6,10,14,0,10,54,
2001-09-18,Shark,Shark Slough_Site 37A,7,80,25,0,400,39,
2001-09-18,Shark,Shark Slough_Site 37B,1,15,19,0,1600,51,
2001-09-18,Shark,Shark Slough_Site 37B,2,15,15,0,1700,52,
2001-09-18,Shark,Shark Slough_Site 37B,3,20,19,0,1100,51,
2001-09-18,Shark,Shark Slough_Site 37B,4,15,16,0,700,50,
2001-09-18,Shark,Shark Slough_Site 37B,5,20,25,0,200,50,
2001-09-18,Shark,Shark Slough_Site 37B,6,40,40,0,0,47,
2001-09-18,Shark,Shark Slough_Site 37B,7,10,18,0,300,50,
2001-09-18,Shark,Shark Slough_Site 37C,1,20,31,0,0,42,
2001-09-18,Shark,Shark Slough_Site 37C,2,5,18,0,0,52,
2001-09-18,Shark,Shark Slough_Site 37C,3,15,18,10,100,52,
2001-09-18,Shark,Shark Slough_Site 37C,4,20,32,0,0,53,
2001-09-18,Shark,Shark Slough_Site 37C,5,15,32,20,300,53,
2001-09-18,Shark,Shark Slough_Site 37C,6,10,21,10,200,54,
2001-09-18,Shark,Shark Slough_Site 37C,7,15,17,0,0,53,
2001-09-19,Taylor,Taylor Slough_Site MDA,1,15,30,0,1400,68,
2001-09-19,Taylor,Taylor Slough_Site MDA,2,15,30,0,900,66,
2001-09-19,Taylor,Taylor Slough_Site MDA,3,10,25,0,2200,72,
2001-09-19,Taylor,Taylor Slough_Site MDA,4,10,25,0,1400,70,
2001-09-19,Taylor,Taylor Slough_Site MDA,5,25,30,0,4000,72,
2001-09-19,Taylor,Taylor Slough_Site MDA,6,10,25,0,0,72,
2001-09-19,Taylor,Taylor Slough_Site MDA,7,10,30,0,400,69,
2001-09-19,Taylor,Taylor Slough_Site MDB,1,5,25,5,2400,62,
2001-09-19,Taylor,Taylor Slough_Site MDB,2,15,28,0,2400,65,
2001-09-19,Taylor,Taylor Slough_Site MDB,3,15,25,0,900,64,
2001-09-19,Taylor,Taylor Slough_Site MDB,4,15,35,0,4800,62,
2001-09-19,Taylor,Taylor Slough_Site MDB,5,20,25,0,600,64,
2001-09-19,Taylor,Taylor Slough_Site MDB,6,15,25,0,1000,64,
2001-09-20,Taylor,Taylor Slough_Site MDB,7,15,24,0,900,55,
2001-09-20,Taylor,Taylor Slough_Site MDC,1,25,34,80,600,59,
2001-09-20,Taylor,Taylor Slough_Site MDC,2,10,36,90,600,68,
2001-09-20,Taylor,Taylor Slough_Site MDC,3,10,39,90,1000,64,
2001-09-20,Taylor,Taylor Slough_Site MDC,4,10,29,0,200,65,
2001-09-20,Taylor,Taylor Slough_Site MDC,5,10,29,30,500,62,
2001-09-20,Taylor,Taylor Slough_Site MDC,6,20,33,0,100,64,
2001-09-20,Taylor,Taylor Slough_Site MDC,7,15,23,20,1000,59,
2001-09-20,Taylor,Taylor Slough_Site MDD,1,20,73,99,1400,43,
2001-09-20,Taylor,Taylor Slough_Site MDD,2,20,39,100,2200,40,
2001-09-20,Taylor,Taylor Slough_Site MDD,3,20,34,80,800,42,
2001-09-20,Taylor,Taylor Slough_Site MDD,4,20,38,80,200,39,
2001-09-20,Taylor,Taylor Slough_Site MDD,5,30,55,80,900,35,
2001-09-20,Taylor,Taylor Slough_Site MDD,6,30,54,80,2000,35,
2001-09-20,Taylor,Taylor Slough_Site MDD,7,20,52,80,900,35,
2001-09-20,Taylor,Taylor Slough_Site MDE,1,2,40,90,1500,32,
2001-09-20,Taylor,Taylor Slough_Site MDE,2,5,45,90,1400,32,
2001-09-20,Taylor,Taylor Slough_Site MDE,3,2,40,95,1200,32,
2001-09-20,Taylor,Taylor Slough_Site MDE,4,5,41,90,1600,31,
2001-09-20,Taylor,Taylor Slough_Site MDE,5,10,50,90,1400,30,
2001-09-20,Taylor,Taylor Slough_Site MDE,6,10,52,90,1200,30,
2001-09-20,Taylor,Taylor Slough_Site MDE,7,5,44,95,1200,30,
2001-09-21,Taylor,Taylor Slough_Site TSB,1,25,31,0,1500,52,
2001-09-21,Taylor,Taylor Slough_Site TSB,2,25,36,0,1500,52,
2001-09-21,Taylor,Taylor Slough_Site TSB,3,20,33,0,2200,43,
2001-09-21,Taylor,Taylor Slough_Site TSB,4,20,30,0,1800,44,
2001-09-21,Taylor,Taylor Slough_Site TSB,5,20,34,0,1200,43,
2001-09-21,Taylor,Taylor Slough_Site TSB,6,20,31,0,1800,46,
2001-09-21,Taylor,Taylor Slough_Site TSB,7,15,24,0,2000,40,
2001-09-21,Taylor,Taylor Slough_Site TSC,1,15,26,0,1900,55,
2001-09-21,Taylor,Taylor Slough_Site TSC,2,10,40,0,1700,54,
2001-09-21,Taylor,Taylor Slough_Site TSC,3,5,36,0,1700,57,
2001-09-21,Taylor,Taylor Slough_Site TSC,4,10,44,0,800,54,
2001-09-21,Taylor,Taylor Slough_Site TSC,5,15,30,0,1400,56,
2001-09-21,Taylor,Taylor Slough_Site TSC,6,10,21,0,1700,51,
2001-09-21,Taylor,Taylor Slough_Site TSC,7,10,24,0,1500,55,
2001-09-21,Taylor,Taylor Slough_Site TSD,1,5,24,80,1800,41,
2001-09-21,Taylor,Taylor Slough_Site TSD,2,10,32,60,1000,43,
2001-09-21,Taylor,Taylor Slough_Site TSD,3,20,30,40,500,45,
2001-09-21,Taylor,Taylor Slough_Site TSD,4,10,29,60,1000,44,
2001-09-21,Taylor,Taylor Slough_Site TSD,5,10,32,60,500,49,
2001-09-21,Taylor,Taylor Slough_Site TSD,6,10,27,60,500,48,
2001-09-21,Taylor,Taylor Slough_Site TSD,7,20,35,0,0,49,
2001-09-24,Taylor,Taylor Slough_Site CPA,1,2,20,5,3400,60,
2001-09-24,Taylor,Taylor Slough_Site CPA,2,5,25,10,4800,60,
2001-09-24,Taylor,Taylor Slough_Site CPA,3,2,22,5,3300,61,
2001-09-24,Taylor,Taylor Slough_Site CPA,4,5,28,15,4300,62,
2001-09-24,Taylor,Taylor Slough_Site CPA,5,2,22,5,5700,59,
2001-09-24,Taylor,Taylor Slough_Site CPA,6,5,22,5,4800,54,
2001-09-24,Taylor,Taylor Slough_Site CPA,7,5,31,10,3600,64,
2001-09-24,Taylor,Taylor Slough_Site CPB,1,5,27,80,3200,59,
2001-09-24,Taylor,Taylor Slough_Site CPB,2,2,26,90,3500,60,
2001-09-24,Taylor,Taylor Slough_Site CPB,3,3,25,90,4000,59,
2001-09-24,Taylor,Taylor Slough_Site CPB,4,3,24,80,4000,58,
2001-09-24,Taylor,Taylor Slough_Site CPB,5,2,19,90,3000,60,
2001-09-24,Taylor,Taylor Slough_Site CPB,6,2,27,80,3400,61,
2001-09-24,Taylor,Taylor Slough_Site CPB,7,2,23,80,3300,63,
2001-09-24,Taylor,Taylor Slough_Site CPC,1,5,25,10,6700,55,
2001-09-24,Taylor,Taylor Slough_Site CPC,2,5,30,10,7400,53,
2001-09-24,Taylor,Taylor Slough_Site CPC,3,5,32,10,8400,55,
2001-09-24,Taylor,Taylor Slough_Site CPC,4,5,25,15,9600,55,
2001-09-24,Taylor,Taylor Slough_Site CPC,5,5,22,5,7800,54,
2001-09-24,Taylor,Taylor Slough_Site CPC,6,10,27,5,9600,58,
2001-09-24,Taylor,Taylor Slough_Site CPC,7,10,28,5,7600,57,
2001-09-24,Taylor,Taylor Slough_Site TSA,1,15,33,5,4000,49,
2001-09-24,Taylor,Taylor Slough_Site TSA,2,10,30,5,4200,47,
2001-09-24,Taylor,Taylor Slough_Site TSA,3,5,35,5,3600,52,
2001-09-24,Taylor,Taylor Slough_Site TSA,4,10,30,5,2400,52,
2001-09-24,Taylor,Taylor Slough_Site TSA,5,5,32,5,1800,54,
2001-09-24,Taylor,Taylor Slough_Site TSA,6,10,33,5,2700,52,
2001-09-24,Taylor,Taylor Slough_Site TSA,7,10,28,5,3600,50,
2001-09-24,Taylor,Taylor Slough_Site TSE,1,3,39,90,2200,47,
2001-09-24,Taylor,Taylor Slough_Site TSE,2,3,32,80,2000,45,
2001-09-24,Taylor,Taylor Slough_Site TSE,3,3,50,90,1200,42,
2001-09-24,Taylor,Taylor Slough_Site TSE,4,3,35,80,1800,45,
2001-09-24,Taylor,Taylor Slough_Site TSE,5,10,45,80,2000,37,
2001-09-24,Taylor,Taylor Slough_Site TSE,6,10,28,75,1800,43,
2001-09-24,Taylor,Taylor Slough_Site TSE,7,2,27,80,1200,40,
2001-10-01,Shark,Shark Slough_Site 06A,1,4,14,1,50,81,
2001-10-01,Shark,Shark Slough_Site 06A,2,4,6,1,100,74,
2001-10-01,Shark,Shark Slough_Site 06A,3,5,8,1,100,79,
2001-10-01,Shark,Shark Slough_Site 06A,4,4,10,1,100,75,
2001-10-01,Shark,Shark Slough_Site 06A,5,4,11,1,100,74,
2001-10-01,Shark,Shark Slough_Site 06A,6,5,13,0,50,73,
2001-10-01,Shark,Shark Slough_Site 06A,7,5,10,1,200,77,
2001-10-01,Shark,Shark Slough_Site 06B,1,7,12,1,1,81,
2001-10-01,Shark,Shark Slough_Site 06B,2,15,9,4,1700,74,
2001-10-01,Shark,Shark Slough_Site 06B,3,30,10,4,600,69,
2001-10-01,Shark,Shark Slough_Site 06B,4,5,10,1,100,76,
2001-10-01,Shark,Shark Slough_Site 06B,5,4,6,5,1000,78,
2001-10-01,Shark,Shark Slough_Site 06B,6,15,11,1,100,83,
2001-10-01,Shark,Shark Slough_Site 06B,7,4,13,5,2900,76,
2001-10-01,Shark,Shark Slough_Site 06C,1,25,13,1,1,69,
2001-10-01,Shark,Shark Slough_Site 06C,2,15,10,1,100,69,
2001-10-01,Shark,Shark Slough_Site 06C,3,5,7,1,100,68,
2001-10-01,Shark,Shark Slough_Site 06C,4,3,6.5,1,100,79,
2001-10-01,Shark,Shark Slough_Site 06C,5,5,12,1,200,70,
2001-10-01,Shark,Shark Slough_Site 06C,6,10,15,1,100,75,
2001-10-01,Shark,Shark Slough_Site 06C,7,7,9,1,100,68,
2001-10-04,Shark,Shark Slough_Site 23A,1,4,21,2,100,48,
2001-10-04,Shark,Shark Slough_Site 23A,2,5,21,2,100,48,
2001-10-04,Shark,Shark Slough_Site 23A,3,4,16,2,100,53,
2001-10-04,Shark,Shark Slough_Site 23A,4,4,18,2,200,59,
2001-10-04,Shark,Shark Slough_Site 23A,5,4,22,1,100,48,
2001-10-04,Shark,Shark Slough_Site 23A,6,4,20,1,100,56,
2001-10-04,Shark,Shark Slough_Site 23A,7,4,22,2,200,54,
2001-10-04,Shark,Shark Slough_Site 23B,1,3,12,1,200,48,
2001-10-04,Shark,Shark Slough_Site 23B,2,4,21,3,500,42,
2001-10-04,Shark,Shark Slough_Site 23B,3,3,18,2,200,47,
2001-10-04,Shark,Shark Slough_Site 23B,4,4,16,2,300,55,
2001-10-04,Shark,Shark Slough_Site 23B,5,4,14,1,200,54,
2001-10-04,Shark,Shark Slough_Site 23B,6,4,14,1,100,48,
2001-10-04,Shark,Shark Slough_Site 23B,7,4,16,2,200,50,
2001-10-04,Shark,Shark Slough_Site 23B,1,5,15,1,50,63,
2001-10-04,Shark,Shark Slough_Site 23B,2,4,18,1,50,61,
2001-10-04,Shark,Shark Slough_Site 23B,3,7,19,1,50,58,
2001-10-04,Shark,Shark Slough_Site 23B,4,4,19,1,50,61,
2001-10-04,Shark,Shark Slough_Site 23B,5,4,15,1,50,63,
2001-10-04,Shark,Shark Slough_Site 23B,6,10,19,1,50,61,
2001-10-04,Shark,Shark Slough_Site 23B,7,4,18,1,50,55,
2001-10-18,Shark,Shark Slough_Site 50A,1,4,15,1,50,52,
2001-10-18,Shark,Shark Slough_Site 50A,2,0,0,1,50,48,
2001-10-18,Shark,Shark Slough_Site 50A,3,4,14,1,50,45,
2001-10-18,Shark,Shark Slough_Site 50A,4,3,9,2,50,55,
2001-10-18,Shark,Shark Slough_Site 50A,5,5,24,2,100,51,
2001-10-18,Shark,Shark Slough_Site 50A,6,4,17,10,700,49,
2001-10-18,Shark,Shark Slough_Site 50A,7,3,15,2,100,50,
2001-10-18,Shark,Shark Slough_Site 50B,1,3,11,0,0,48,
2001-10-18,Shark,Shark Slough_Site 50B,2,4,17,3,200,47,
2001-10-18,Shark,Shark Slough_Site 50B,3,4,25,3,200,52,
2001-10-18,Shark,Shark Slough_Site 50B,4,3,20,3,100,53,
2001-10-18,Shark,Shark Slough_Site 50B,5,3,8,1,50,52,
2001-10-18,Shark,Shark Slough_Site 50B,6,3,14,0,0,56,
2001-10-18,Shark,Shark Slough_Site 50B,7,5,18,2,100,49,
2001-10-18,Shark,Shark Slough_Site 50C,1,4,15,2,50,47,
2001-10-18,Shark,Shark Slough_Site 50C,2,4,12,2,50,49,
2001-10-18,Shark,Shark Slough_Site 50C,3,4,17,1,100,43,
2001-10-18,Shark,Shark Slough_Site 50C,4,3,11,3,100,51,
2001-10-18,Shark,Shark Slough_Site 50C,5,4,23,2,50,56,
2001-10-18,Shark,Shark Slough_Site 50C,6,4,15,3,50,51,
2001-10-18,Shark,Shark Slough_Site 50C,7,4,18,3,100,52,
2001-12-03,Shark,Shark Slough_Site 07A,1,20,21,20,400,65,
2001-12-03,Shark,Shark Slough_Site 07A,2,20,20,20,2000,61,
2001-12-03,Shark,Shark Slough_Site 07A,3,20,20,20,1000,60,
2001-12-03,Shark,Shark Slough_Site 07A,4,10,22,20,500,62,
2001-12-03,Shark,Shark Slough_Site 07A,5,10,25,10,300,59,
2001-12-03,Shark,Shark Slough_Site 07A,6,5,24,10,400,61,
2001-12-03,Shark,Shark Slough_Site 07A,7,10,24,10,400,60,
2001-12-03,Shark,Shark Slough_Site 07B,1,10,28,5,400,60,
2001-12-03,Shark,Shark Slough_Site 07B,2,10,23,5,400,55,
2001-12-03,Shark,Shark Slough_Site 07B,3,10,23,10,600,59,
2001-12-03,Shark,Shark Slough_Site 07B,4,10,23,10,800,58,
2001-12-03,Shark,Shark Slough_Site 07C,1,10,20,10,1500,62,
2001-12-03,Shark,Shark Slough_Site 07C,2,10,18,10,1000,60,
2001-12-03,Shark,Shark Slough_Site 07C,3,10,30,10,1500,57,
2001-12-03,Shark,Shark Slough_Site 07C,4,5,21,20,1800,58,
2001-12-03,Shark,Shark Slough_Site 07C,5,10,30,10,600,55,
2001-12-03,Shark,Shark Slough_Site 07C,6,10,30,25,1600,58,
