Month,Year,Area,SpeciesName,TotalSpeciesWeight,SpeciesBiomass
April,2002,Shark,Jordanella floridae,5.54207225,0.79172461
April,2002,Shark,Lucania goodei,0.07271996,0.01038857
April,2002,Shark,Gambusia holbrooki,1.72240057,0.24605722
April,2002,Shark,Heterandria formosa,0.35620142,0.05088592
April,2002,Shark,Poecilia latipinna,0.46992565,0.06713224
April,2002,Taylor,Fundulus chrysotus,0.23636775,0.03376682
April,2002,Taylor,Jordanella floridae,0.02495802,0.00356543
April,2002,Taylor,Gambusia holbrooki,0.05157851,0.00736836
April,2002,Taylor,Lepomis marginatus,1.45268415,0.20752631
April,2002,Taylor,Lepomis microlophus,1.38238842,0.19748406
April,2002,Taylor,Cichlasoma uropthalmus,1.18598686,0.16942669
April,2002,Taylor,Noturus gyrinus,0.45301678,0.06471668
April,2002,Taylor,Fundulus confluentus,0.24541853,0.03505979
April,2002,Taylor,Jordanella floridae,0.09877103,0.01411015
April,2002,Taylor,Gambusia holbrooki,0.02377791,0.00339684
April,2002,Taylor,Fundulus chrysotus,0.32963899,0.04709128
April,2002,Taylor,Fundulus confluentus,0.7048141,0.10068773
April,2002,Taylor,Jordanella floridae,1.84189045,0.26312721
April,2002,Taylor,Gambusia holbrooki,0.27808969,0.0397271
April,2002,Taylor,Cyprinodon variegatus,0.07236281,0.01033754
April,2002,Taylor,Fundulus chrysotus,1.472772,0.210396
April,2002,Taylor,Fundulus confluentus,0.87584684,0.12512098
April,2002,Taylor,Jordanella floridae,4.24619108,0.60659873
April,2002,Taylor,Lucania goodei,0.55887235,0.07983891
April,2002,Taylor,Gambusia holbrooki,0.71854498,0.10264928
April,2002,Taylor,Heterandria formosa,0.03422838,0.00488977
April,2002,Taylor,Poecilia latipinna,0.66710154,0.09530022
April,2002,Taylor,Elassoma evergladei,0.02672216,0.00381745
April,2002,Taylor,Cichlasoma uropthalmus,1.6777532,0.23967903
April,2002,Taylor,Fundulus chrysotus,0.03760274,0.00537182
April,2002,Taylor,Fundulus confluentus,0.45162772,0.06451825
April,2002,Taylor,Lucania goodei,0.08469272,0.01209896
April,2002,Taylor,Fundulus chrysotus,10.89258551,1.55608364
April,2002,Taylor,Fundulus confluentus,4.3161438,0.61659197
April,2002,Taylor,Jordanella floridae,6.90029121,0.98575589
April,2002,Taylor,Lucania goodei,0.65370752,0.09338679
April,2002,Taylor,Gambusia holbrooki,1.74037335,0.24862476
April,2002,Taylor,Heterandria formosa,0.07467032,0.01066719
April,2002,Taylor,Poecilia latipinna,4.18751666,0.59821667
April,2002,Taylor,Elassoma evergladei,0.10919375,0.01559911
April,2002,Taylor,Cichlasoma uropthalmus,5.14491697,0.73498814
April,2002,Taylor,Dry - Not Sampled,-9999,-9999
April,2002,Taylor,Dry - Not Sampled,-9999,-9999
April,2002,Taylor,Dry - Not Sampled,-9999,-9999
April,2002,Taylor,Dry - Not Sampled,-9999,-9999
April,2002,Taylor,Fundulus chrysotus,0.10938926,0.01562704
April,2002,Taylor,Fundulus confluentus,0.60641657,0.08663094
April,2002,Taylor,Jordanella floridae,0.04319952,0.00617136
April,2002,Taylor,Lucania goodei,0.35680766,0.05097252
April,2002,Taylor,Belenesox belizanus,3.10283682,0.4432624
April,2002,Taylor,Gambusia holbrooki,0.19974959,0.02853566
April,2002,Taylor,Heterandria formosa,0.07263614,0.01037659
April,2002,Taylor,Elassoma evergladei,0.38246974,0.05463853
April,2002,Taylor,Lepomis gulosus,0.71365058,0.10195008
April,2002,Taylor,Lepomis punctatus,0.82843484,0.11834783
April,2002,Taylor,Dry - Not Sampled,-9999,-9999
April,2002,Taylor,Dry - Not Sampled,-9999,-9999
July,2002,Shark,Fundulus chrysotus,0.03079087,0.0043987
July,2002,Shark,Fundulus confluentus,0.12204763,0.01743538
July,2002,Shark,Jordanella floridae,1.05005218,0.15000745
July,2002,Shark,Lucania goodei,0.10417043,0.01488149
July,2002,Shark,Gambusia holbrooki,0.23909898,0.034157
July,2002,Shark,Lepomis marginatus,0.10278156,0.01468308
July,2002,Shark,Cichlasoma uropthalmus,0.20070533,0.02867219
July,2002,Shark,Fundulus chrysotus,0.15636102,0.02233729
July,2002,Shark,Fundulus confluentus,0.03620549,0.00517221
July,2002,Shark,Jordanella floridae,0.77838884,0.11119841
July,2002,Shark,Lucania goodei,0.02393441,0.0034192
July,2002,Shark,Gambusia holbrooki,0.13053684,0.01864812
July,2002,Shark,Heterandria formosa,0.03603031,0.00514719
July,2002,Shark,Poecilia latipinna,0.00750605,0.00107229
July,2002,Shark,Lepomis punctatus,0.01993915,0.00284845
July,2002,Shark,Lepomis spp.,0.00358353,0.00051193
July,2002,Shark,Cichlasoma uropthalmus,0.02428133,0.00346876
July,2002,Shark,Fundulus chrysotus,0.10013965,0.01430566
July,2002,Shark,Fundulus confluentus,0.06837614,0.00976802
July,2002,Shark,Jordanella floridae,0.53657975,0.07665425
July,2002,Shark,Gambusia holbrooki,0.10680931,0.01525847
July,2002,Shark,Lepomis marginatus,0.02977109,0.00425301
July,2002,Shark,Fundulus chrysotus,0.11330354,0.01618622
July,2002,Shark,Fundulus confluentus,0.11331591,0.01618799
July,2002,Shark,Jordanella floridae,0.40087934,0.05726848
July,2002,Shark,Gambusia holbrooki,0.37301477,0.05328782
July,2002,Shark,Lepomis spp.,0.0031158,0.00044511
July,2002,Shark,Cichlasoma uropthalmus,0.08397744,0.01199678
July,2002,Shark,Fundulus chrysotus,0.05147466,0.00735352
July,2002,Shark,Fundulus confluentus,0.28999139,0.04142734
July,2002,Shark,Jordanella floridae,0.71304611,0.10186373
July,2002,Shark,Lucania goodei,0.0028334,0.00040477
July,2002,Shark,Gambusia holbrooki,0.26808089,0.03829727
July,2002,Shark,Poecilia latipinna,0.05877229,0.00839604
July,2002,Shark,Cichlasoma uropthalmus,0.15031475,0.02147354
July,2002,Shark,Fundulus chrysotus,0.05796487,0.0082807
July,2002,Shark,Fundulus confluentus,0.29121832,0.04160262
July,2002,Shark,Jordanella floridae,0.32145309,0.04592187
July,2002,Shark,Gambusia holbrooki,0.12637267,0.01805324
July,2002,Shark,Heterandria formosa,0.02073169,0.00296167
July,2002,Shark,Poecilia latipinna,0.00657651,0.0009395
July,2002,Shark,Lepomis punctatus,0.00518358,0.00074051
July,2002,Shark,Cichlasoma uropthalmus,0.19138479,0.02734068
July,2002,Shark,Fundulus chrysotus,0.07140934,0.01020133
July,2002,Shark,Fundulus confluentus,0.38884411,0.05554916
July,2002,Shark,Jordanella floridae,1.11345068,0.15906438
July,2002,Shark,Lucania goodei,0.00679785,0.00097112
July,2002,Shark,Belenesox belizanus,0.03499282,0.00499897
July,2002,Shark,Gambusia holbrooki,0.35443656,0.05063379
July,2002,Shark,Heterandria formosa,0.06168006,0.00881144
July,2002,Shark,Poecilia latipinna,0.07610768,0.01087253
July,2002,Shark,Cichlasoma uropthalmus,0.70255537,0.10036505
July,2002,Shark,Fundulus chrysotus,0.02175248,0.0031075
July,2002,Shark,Fundulus confluentus,0.20258016,0.02894002
July,2002,Shark,Jordanella floridae,0.38970821,0.0556726
July,2002,Shark,Lucania goodei,0.22378349,0.03196907
July,2002,Shark,Gambusia holbrooki,0.54183718,0.07740531
July,2002,Shark,Heterandria formosa,0.12640526,0.01805789
July,2002,Shark,Poecilia latipinna,0.11024335,0.01574905
July,2002,Shark,Cichlasoma uropthalmus,2.5989484,0.37127834
July,2002,Shark,Ameriurus natalis,0.01224274,0.00174896
July,2002,Shark,Fundulus chrysotus,0.03434544,0.00490649
July,2002,Shark,Fundulus confluentus,0.33309873,0.04758553
July,2002,Shark,Jordanella floridae,1.21093276,0.17299039
July,2002,Shark,Lucania goodei,0.11699397,0.01671342
July,2002,Shark,Belenesox belizanus,0.0106567,0.00152239
July,2002,Shark,Gambusia holbrooki,0.53811732,0.0768739
July,2002,Shark,Heterandria formosa,0.09429528,0.01347075
July,2002,Shark,Poecilia latipinna,0.64226533,0.09175219
July,2002,Shark,Elassoma evergladei,0.00584429,0.0008349
July,2002,Shark,Lepomis spp.,0.03312566,0.00473224
July,2002,Shark,Cichlasoma uropthalmus,0.56751216,0.08107317
July,2002,Taylor,Cyprinodon variegatus,0.09131298,0.01304471
July,2002,Taylor,Jordanella floridae,0.00510867,0.00072981
July,2002,Taylor,Cyprinodon variegatus,0.08785659,0.01255094
July,2002,Taylor,Jordanella floridae,0.15892531,0.02270362
July,2002,Taylor,Cyprinodon variegatus,0.13435164,0.01919309
July,2002,Taylor,Fundulus confluentus,0.13027929,0.01861133
July,2002,Taylor,Jordanella floridae,0.23910187,0.03415741
July,2002,Taylor,Fundulus chrysotus,0.01812308,0.00258901
July,2002,Taylor,Jordanella floridae,0.5125809,0.07322584
July,2002,Taylor,Lepomis spp.,0.0174638,0.00249483
July,2002,Taylor,Cichlasoma uropthalmus,0.22097445,0.03156778
July,2002,Taylor,Fundulus confluentus,0.13612413,0.0194463
July,2002,Taylor,Jordanella floridae,0.09574978,0.01367854
July,2002,Taylor,Cyprinodon variegatus,0.01827546,0.00261078
July,2002,Taylor,Fundulus chrysotus,0.01594986,0.00227855
July,2002,Taylor,Fundulus confluentus,0.00749644,0.00107092
July,2002,Taylor,Jordanella floridae,0.14377872,0.02053982
July,2002,Taylor,Lucania goodei,0.09507062,0.01358152
July,2002,Taylor,Gambusia holbrooki,0.016973,0.00242471
July,2002,Taylor,Lepomis spp.,0.01153847,0.00164835
July,2002,Taylor,Cichlasoma uropthalmus,0.06602347,0.00943192
July,2002,Taylor,Fundulus confluentus,0.00378236,0.00054034
July,2002,Taylor,Jordanella floridae,0.03840807,0.00548687
July,2002,Taylor,Gambusia holbrooki,0.00488862,0.00069837
July,2002,Taylor,Jordanella floridae,0.06981794,0.00997399
July,2002,Taylor,Gambusia holbrooki,0.0058657,0.00083796
July,2002,Taylor,Jordanella floridae,0.08341708,0.01191673
July,2002,Taylor,Fundulus confluentus,0.09485407,0.01355058
July,2002,Taylor,Jordanella floridae,0.09581626,0.01368804
July,2002,Taylor,Jordanella floridae,0.12442614,0.01777516
July,2002,Taylor,Gambusia holbrooki,0.01110064,0.00158581
July,2002,Taylor,Fundulus confluentus,0.07410011,0.01058573
July,2002,Taylor,Jordanella floridae,0.16448692,0.02349813
July,2002,Taylor,Gambusia holbrooki,0.04567961,0.00652566
July,2002,Taylor,Fundulus confluentus,0.04427826,0.00632547
July,2002,Taylor,Jordanella floridae,0.03397577,0.00485368
July,2002,Taylor,Gambusia holbrooki,0.00226225,0.00032318
October,2002,Shark,Cyprinodon variegatus,0.07180587,0.01025798
October,2002,Shark,Fundulus chrysotus,0.09553208,0.01364744
October,2002,Shark,Jordanella floridae,0.86836148,0.12405164
October,2002,Shark,Lucania goodei,0.55712746,0.07958964
October,2002,Shark,Gambusia holbrooki,0.7222365,0.10317664
October,2002,Shark,Heterandria formosa,0.02570471,0.0036721
October,2002,Shark,Lepomis gulosus,0.69354644,0.09907806
October,2002,Shark,Lepomis punctatus,0.2483916,0.03548451
October,2002,Shark,Lepomis spp.,0.21254746,0.03036392
October,2002,Shark,Fundulus chrysotus,0.88904946,0.12700707
October,2002,Shark,Jordanella floridae,0.74893184,0.10699026
October,2002,Shark,Lucania goodei,1.3674549,0.1953507
October,2002,Shark,Belenesox belizanus,0.21705905,0.03100844
October,2002,Shark,Gambusia holbrooki,0.89050697,0.12721528
October,2002,Shark,Heterandria formosa,0.4198787,0.05998267
October,2002,Shark,Poecilia latipinna,0.22949146,0.03278449
October,2002,Shark,Lepomis punctatus,4.72531365,0.67504481
October,2002,Shark,Lepomis spp.,0.08091937,0.01155991
October,2002,Shark,Fundulus chrysotus,0.3601233,0.05144619
October,2002,Shark,Fundulus confluentus,0.13434141,0.01919163
October,2002,Shark,Jordanella floridae,0.72754578,0.10393511
October,2002,Shark,Lucania goodei,0.49597202,0.07085315
October,2002,Shark,Gambusia holbrooki,0.58294837,0.08327834
October,2002,Shark,Heterandria formosa,0.01619239,0.0023132
October,2002,Shark,Lepomis gulosus,0.73126826,0.10446689
October,2002,Shark,Lepomis punctatus,0.06311074,0.00901582
October,2002,Shark,Lepomis spp.,0.0244891,0.00349844
October,2002,Shark,Fundulus chrysotus,0.2570073,0.03671533
October,2002,Shark,Fundulus confluentus,0.68384975,0.09769282
October,2002,Shark,Jordanella floridae,1.49959306,0.21422758
October,2002,Shark,Lucania goodei,0.22390146,0.03198592
October,2002,Shark,Gambusia holbrooki,0.80862257,0.11551751
October,2002,Shark,Heterandria formosa,0.02015641,0.00287949
October,2002,Shark,Lepomis marginatus,0.19607384,0.02801055
October,2002,Shark,Lepomis punctatus,0.68975172,0.09853596
October,2002,Shark,Lepomis spp.,0.12383063,0.01769009
October,2002,Shark,Cichlasoma uropthalmus,2.53932009,0.36276001
October,2002,Shark,Fundulus chrysotus,0.79218101,0.11316872
October,2002,Shark,Fundulus confluentus,1.38815517,0.19830788
October,2002,Shark,Jordanella floridae,1.52762849,0.21823264
October,2002,Shark,Lucania goodei,0.02605755,0.00372251
October,2002,Shark,Gambusia holbrooki,0.74349923,0.10621418
October,2002,Shark,Heterandria formosa,0.11670803,0.01667258
October,2002,Shark,Lepomis punctatus,0.43335929,0.06190847
October,2002,Shark,Lepomis spp.,0.06608322,0.00944046
October,2002,Shark,Fundulus chrysotus,0.35372468,0.0505321
October,2002,Shark,Fundulus confluentus,0.14930779,0.02132968
October,2002,Shark,Jordanella floridae,0.27919082,0.0398844
October,2002,Shark,Lucania goodei,0.23975931,0.03425133
October,2002,Shark,Gambusia holbrooki,0.44159698,0.06308528
October,2002,Shark,Lepomis macrochirus,0.01669811,0.00238544
October,2002,Shark,Lepomis punctatus,0.02331145,0.00333021
October,2002,Shark,Cichlasoma uropthalmus,0.34265735,0.04895105
October,2002,Shark,Fundulus chrysotus,0.12353465,0.01764781
October,2002,Shark,Fundulus confluentus,0.35894469,0.05127781
October,2002,Shark,Jordanella floridae,0.37562686,0.05366098
October,2002,Shark,Lucania goodei,0.18790176,0.02684311
October,2002,Shark,Gambusia holbrooki,0.65787203,0.09398172
October,2002,Shark,Heterandria formosa,0.02700484,0.00385783
October,2002,Shark,Lepomis marginatus,0.38293064,0.05470438
October,2002,Shark,Ameriurus natalis,0.54631642,0.0780452
October,2002,Shark,Fundulus chrysotus,0.02728635,0.00389805
October,2002,Shark,Fundulus confluentus,0.89141814,0.12734545
October,2002,Shark,Jordanella floridae,0.85082332,0.12154619
October,2002,Shark,Lucania goodei,0.17100682,0.02442955
October,2002,Shark,Gambusia holbrooki,0.33485339,0.0478362
October,2002,Shark,Ameriurus natalis,0.23631011,0.03375859
October,2002,Shark,Fundulus chrysotus,0.23922289,0.0341747
October,2002,Shark,Fundulus confluentus,0.27671124,0.03953018
October,2002,Shark,Jordanella floridae,0.79076284,0.11296612
October,2002,Shark,Lucania goodei,0.19369168,0.02767024
October,2002,Shark,Gambusia holbrooki,0.72876856,0.10410979
October,2002,Shark,Heterandria formosa,0.02461477,0.0035164
October,2002,Shark,Poecilia latipinna,0.32432165,0.04633166
October,2002,Shark,Lepomis marginatus,0.42498888,0.0607127
October,2002,Shark,Cichlasoma uropthalmus,2.64660104,0.37808586
October,2002,Shark,Fundulus chrysotus,0.15000002,0.02142857
October,2002,Shark,Fundulus confluentus,0.0527758,0.0075394
October,2002,Shark,Jordanella floridae,0.98698041,0.1409972
October,2002,Shark,Lucania goodei,0.79871487,0.11410212
October,2002,Shark,Gambusia holbrooki,0.40461202,0.05780172
October,2002,Shark,Heterandria formosa,0.30169523,0.04309932
October,2002,Shark,Poecilia latipinna,0.05894866,0.00842124
October,2002,Shark,Elassoma evergladei,0.21239135,0.03034162
October,2002,Shark,Lepomis marginatus,0.05739157,0.0081988
October,2002,Shark,Lepomis punctatus,1.01562948,0.14508993
October,2002,Shark,Lepomis spp.,0.01731937,0.0024742
October,2002,Shark,Fundulus chrysotus,0.29169405,0.04167058
October,2002,Shark,Fundulus confluentus,0.23694193,0.03384885
October,2002,Shark,Jordanella floridae,0.12294801,0.017564
October,2002,Shark,Lucania goodei,0.22396857,0.03199551
October,2002,Shark,Gambusia holbrooki,0.08289387,0.01184198
October,2002,Shark,Heterandria formosa,0.09322802,0.01331829
October,2002,Shark,Elassoma evergladei,0.11067228,0.01581033
October,2002,Shark,Lepomis marginatus,1.00406613,0.14343802
October,2002,Shark,Lepomis spp.,0.01678074,0.00239725
October,2002,Shark,Fundulus chrysotus,0.03979437,0.00568491
October,2002,Shark,Jordanella floridae,0.31520148,0.04502878
October,2002,Shark,Lucania goodei,0.74112139,0.10587448
October,2002,Shark,Gambusia holbrooki,0.24387998,0.03484
October,2002,Shark,Heterandria formosa,0.27672019,0.03953146
October,2002,Shark,Poecilia latipinna,0.10716387,0.01530912
October,2002,Shark,Elassoma evergladei,0.24001295,0.03428756
October,2002,Shark,Lepomis punctatus,0.19609836,0.02801405
October,2002,Shark,Lepomis spp.,0.02000008,0.00285715
October,2002,Shark,Ameriurus natalis,3.77232902,0.53890415
October,2002,Shark,Fundulus chrysotus,0.51949363,0.07421338
October,2002,Shark,Fundulus confluentus,0.96044494,0.13720642
October,2002,Shark,Jordanella floridae,6.38255274,0.91179325
October,2002,Shark,Lucania goodei,0.15171027,0.0216729
October,2002,Shark,Belenesox belizanus,0.05922753,0.00846108
October,2002,Shark,Gambusia holbrooki,0.36280839,0.05182977
October,2002,Shark,Heterandria formosa,0.09926242,0.01418035
October,2002,Shark,Poecilia latipinna,0.00383437,0.00054777
October,2002,Shark,Elassoma evergladei,0.12368611,0.01766944
October,2002,Shark,Lepomis gulosus,1.97673059,0.28239008
October,2002,Shark,Lepomis punctatus,5.41550823,0.77364403
October,2002,Shark,Fundulus chrysotus,0.04452402,0.00636057
October,2002,Shark,Fundulus confluentus,0.49382808,0.07054687
October,2002,Shark,Jordanella floridae,0.6716352,0.09594789
October,2002,Shark,Lucania goodei,0.32257372,0.04608196
October,2002,Shark,Belenesox belizanus,3.24836838,0.46405263
October,2002,Shark,Gambusia holbrooki,1.01083729,0.14440533
October,2002,Shark,Heterandria formosa,0.10352877,0.01478982
October,2002,Shark,Lepomis marginatus,0.1728948,0.02469926
October,2002,Shark,Lepomis punctatus,0.96622768,0.13803253
October,2002,Shark,Cichlasoma uropthalmus,20.3598765,2.90855379
October,2002,Shark,Fundulus chrysotus,0.0333283,0.00476119
October,2002,Shark,Fundulus confluentus,1.53517483,0.21931069
October,2002,Shark,Jordanella floridae,1.4648355,0.20926221
October,2002,Shark,Lucania goodei,0.12907061,0.01843866
October,2002,Shark,Gambusia holbrooki,0.47077184,0.06725312
October,2002,Shark,Heterandria formosa,0.1155349,0.01650499
October,2002,Shark,Poecilia latipinna,0.25876247,0.03696607
October,2002,Shark,Lepomis marginatus,0.25875631,0.03696519
October,2002,Shark,Lepomis punctatus,0.54208121,0.07744017
October,2002,Shark,Fundulus confluentus,0.27481628,0.03925947
October,2002,Shark,Gambusia holbrooki,0.04382036,0.00626005
October,2002,Shark,Cyprinodon variegatus,0.00973415,0.00139059
October,2002,Shark,Fundulus confluentus,0.35030895,0.05004414
October,2002,Shark,Jordanella floridae,0.42027487,0.06003927
October,2002,Shark,Gambusia holbrooki,0.03111071,0.00444439
October,2002,Shark,Fundulus confluentus,0.7093143,0.10133061
