"","SpeciesName","CommonName","FunctionalGroup","Date","Month","Year","Area","SITENAME","FPO","Plot","TotalSpeciesWeight","NumofThrowTraps","SpeciesBiomass"
"1807","Jordanella floridae","Flagfish","invertivore","1999-10-01","October",1999,"Shark","Shark Slough_Site 08C","Fish","08C",0.86284384,7,0.12326341
"1808","Jordanella floridae","Flagfish","invertivore","1997-12-01","December",1997,"Shark","Shark Slough_Site 07C","Fish","07C",0.536728,7,0.07667543
"1809","Jordanella floridae","Flagfish","invertivore","1997-07-01","July",1997,"Shark","Shark Slough_Site 08B","Fish","08B",0.90904743,7,0.12986392
"1810","Jordanella floridae","Flagfish","invertivore","1997-10-01","October",1997,"Taylor","Taylor Slough_Site CPB","Fish","CPB",0.40944999,7,0.05849286
"1811","Jordanella floridae","Flagfish","invertivore","1996-02-01","February",1996,"Shark","Shark Slough_Site 08A","Fish","08A",1.04816824,7,0.14973832
"1812","Jordanella floridae","Flagfish","invertivore","1997-02-01","February",1997,"Taylor","Taylor Slough_Site TSB","Fish","TSB",0.82935086,7,0.11847869
"1813","Jordanella floridae","Flagfish","invertivore","1998-12-01","December",1998,"Taylor","Taylor Slough_Site TSA","Fish","TSA",0.3527966,7,0.05039951
"1814","Jordanella floridae","Flagfish","invertivore","1998-10-01","October",1998,"Taylor","Taylor Slough_Site MDC","Fish","MDC",0.51951313,7,0.07421616
"1815","Jordanella floridae","Flagfish","invertivore","1999-12-01","December",1999,"Taylor","Taylor Slough_Site TSA","Fish","TSA",0.43384792,7,0.06197827
"1816","Jordanella floridae","Flagfish","invertivore","1996-07-01","July",1996,"Taylor","Taylor Slough_Site TSC","Fish","TSC",0.26807253,7,0.03829608
"1817","Jordanella floridae","Flagfish","invertivore","1996-12-01","December",1996,"Shark","Shark Slough_Site 08B","Fish","08B",0.27441179,7,0.03920168
"1818","Jordanella floridae","Flagfish","invertivore","1998-10-01","October",1998,"Taylor","Taylor Slough_Site CPA","Fish","CPA",0.33268534,7,0.04752648
"1819","Jordanella floridae","Flagfish","invertivore","1997-10-01","October",1997,"Taylor","Taylor Slough_Site MDE","Fish","MDE",0.83578709,7,0.11939816
"1820","Jordanella floridae","Flagfish","invertivore","1997-07-01","July",1997,"Taylor","Taylor Slough_Site TSB","Fish","TSB",2.21449939,7,0.31635706
"1821","Jordanella floridae","Flagfish","invertivore","1998-12-01","December",1998,"Taylor","Taylor Slough_Site MDB","Fish","MDB",0.15627711,7,0.0223253
"1822","Jordanella floridae","Flagfish","invertivore","1998-07-01","July",1998,"Taylor","Taylor Slough_Site MDD","Fish","MDD",1.17244995,7,0.16749285
"1823","Jordanella floridae","Flagfish","invertivore","1998-04-01","April",1998,"Taylor","Taylor Slough_Site TSD","Fish","TSD",3.49328965,7,0.49904138
"1824","Jordanella floridae","Flagfish","invertivore","1996-12-01","December",1996,"Taylor","Taylor Slough_Site TSA","Fish","TSA",0.16931165,7,0.02418738
"1825","Jordanella floridae","Flagfish","invertivore","1997-12-01","December",1997,"Taylor","Taylor Slough_Site CPA","Fish","CPA",0.44029736,7,0.06289962
"1826","Jordanella floridae","Flagfish","invertivore","1996-12-01","December",1996,"Shark","Shark Slough_Site 07A","Fish","07A",0.00956747,7,0.00136678
"1827","Jordanella floridae","Flagfish","invertivore","1997-04-01","April",1997,"Shark","Shark Slough_Site 07B","Fish","07B",0.45423812,7,0.06489116
"1828","Jordanella floridae","Flagfish","invertivore","1999-07-01","July",1999,"Taylor","Taylor Slough_Site CPA","Fish","CPA",0.67096923,7,0.09585275
"1829","Jordanella floridae","Flagfish","invertivore","1997-12-01","December",1997,"Taylor","Taylor Slough_Site MDD","Fish","MDD",0.97646609,6,0.16274435
"1830","Jordanella floridae","Flagfish","invertivore","1996-07-01","July",1996,"Shark","Shark Slough_Site 07B","Fish","07B",0.10887317,7,0.01555331
"1831","Jordanella floridae","Flagfish","invertivore","1999-02-01","February",1999,"Taylor","Taylor Slough_Site TSA","Fish","TSA",1.10247234,7,0.15749605
"1832","Jordanella floridae","Flagfish","invertivore","1999-02-01","February",1999,"Shark","Shark Slough_Site 37B","Fish","37B",3.43542072,7,0.49077439
"1833","Jordanella floridae","Flagfish","invertivore","1997-10-01","October",1997,"Shark","Shark Slough_Site 08A","Fish","08A",2.55237209,7,0.36462458
"1834","Jordanella floridae","Flagfish","invertivore","1997-07-01","July",1997,"Taylor","Taylor Slough_Site TSD","Fish","TSD",1.06906365,7,0.15272338
"1835","Jordanella floridae","Flagfish","invertivore","1997-12-01","December",1997,"Taylor","Taylor Slough_Site MDE","Fish","MDE",0.51032443,7,0.07290349
"1836","Jordanella floridae","Flagfish","invertivore","1997-02-01","February",1997,"Taylor","Taylor Slough_Site TSE","Fish","TSE",0.04540914,7,0.00648702
"1837","Jordanella floridae","Flagfish","invertivore","1996-10-01","October",1996,"Shark","Shark Slough_Site 37C","Fish","37C",0.40013838,7,0.05716263
"1838","Jordanella floridae","Flagfish","invertivore","1997-07-01","July",1997,"Taylor","Taylor Slough_Site TSE","Fish","TSE",0.39866105,7,0.05695158
"1839","Jordanella floridae","Flagfish","invertivore","1998-07-01","July",1998,"Shark","Shark Slough_Site 08B","Fish","08B",0.69760036,7,0.09965719
"1840","Jordanella floridae","Flagfish","invertivore","1999-02-01","February",1999,"Taylor","Taylor Slough_Site TSB","Fish","TSB",0.6784561,7,0.0969223
"1841","Jordanella floridae","Flagfish","invertivore","1997-04-01","April",1997,"Taylor","Taylor Slough_Site MDC","Fish","MDC",1.09397974,7,0.15628282
"1842","Jordanella floridae","Flagfish","invertivore","1996-12-01","December",1996,"Shark","Shark Slough_Site 37B","Fish","37B",1.05344824,7,0.15049261
"1843","Jordanella floridae","Flagfish","invertivore","1998-02-01","February",1998,"Taylor","Taylor Slough_Site CPA","Fish","CPA",0.30293474,7,0.04327639
"1844","Jordanella floridae","Flagfish","invertivore","1999-07-01","July",1999,"Taylor","Taylor Slough_Site MDB","Fish","MDB",0.88386945,7,0.12626706
"1845","Jordanella floridae","Flagfish","invertivore","1998-04-01","April",1998,"Shark","Shark Slough_Site 37B","Fish","37B",3.4665856,7,0.49522651
"1846","Jordanella floridae","Flagfish","invertivore","1998-12-01","December",1998,"Shark","Shark Slough_Site 07B","Fish","07B",0.29586665,7,0.04226666
"1847","Jordanella floridae","Flagfish","invertivore","1996-10-01","October",1996,"Taylor","Taylor Slough_Site CPA","Fish","CPA",0.20336582,7,0.02905226
"1848","Jordanella floridae","Flagfish","invertivore","1996-07-01","July",1996,"Shark","Shark Slough_Site 37B","Fish","37B",0.45112021,7,0.06444574
"1849","Jordanella floridae","Flagfish","invertivore","1996-07-01","July",1996,"Shark","Shark Slough_Site 08A","Fish","08A",0.08208378,7,0.01172625
"1850","Jordanella floridae","Flagfish","invertivore","1996-04-01","April",1996,"Shark","Shark Slough_Site 37B","Fish","37B",1.94554098,7,0.27793443
"1851","Jordanella floridae","Flagfish","invertivore","1999-07-01","July",1999,"Shark","Shark Slough_Site 37B","Fish","37B",0.50487605,7,0.07212515
"1852","Jordanella floridae","Flagfish","invertivore","1997-04-01","April",1997,"Shark","Shark Slough_Site 08C","Fish","08C",0.20984056,7,0.02997722
"1853","Jordanella floridae","Flagfish","invertivore","1997-07-01","July",1997,"Taylor","Taylor Slough_Site CPC","Fish","CPC",0.80258647,7,0.11465521
"1854","Jordanella floridae","Flagfish","invertivore","1996-04-01","April",1996,"Shark","Shark Slough_Site 08B","Fish","08B",0.09736387,7,0.01390912
"1855","Jordanella floridae","Flagfish","invertivore","1999-10-01","October",1999,"Taylor","Taylor Slough_Site TSC","Fish","TSC",0.39502634,7,0.05643233
"1856","Jordanella floridae","Flagfish","invertivore","1998-02-01","February",1998,"Taylor","Taylor Slough_Site TSA","Fish","TSA",0.52483477,7,0.0749764
"1857","Jordanella floridae","Flagfish","invertivore","1999-02-01","February",1999,"Taylor","Taylor Slough_Site CPB","Fish","CPB",0.24220718,7,0.03460103
"1858","Jordanella floridae","Flagfish","invertivore","1997-02-01","February",1997,"Taylor","Taylor Slough_Site MDA","Fish","MDA",0.78485716,7,0.11212245
"1859","Jordanella floridae","Flagfish","invertivore","1999-07-01","July",1999,"Shark","Shark Slough_Site 08A","Fish","08A",0.38124495,7,0.05446356
"1860","Jordanella floridae","Flagfish","invertivore","1997-07-01","July",1997,"Taylor","Taylor Slough_Site MDA","Fish","MDA",0.77774362,7,0.11110623
"1861","Jordanella floridae","Flagfish","invertivore","1999-10-01","October",1999,"Shark","Shark Slough_Site 07B","Fish","07B",0.15478159,7,0.02211166
"1862","Jordanella floridae","Flagfish","invertivore","1997-07-01","July",1997,"Shark","Shark Slough_Site 37B","Fish","37B",1.16547483,7,0.1664964
"1863","Jordanella floridae","Flagfish","invertivore","1998-04-01","April",1998,"Taylor","Taylor Slough_Site CPA","Fish","CPA",0.29208136,6,0.04868023
"1864","Jordanella floridae","Flagfish","invertivore","1996-10-01","October",1996,"Shark","Shark Slough_Site 07B","Fish","07B",0.30183574,7,0.04311939
"1865","Jordanella floridae","Flagfish","invertivore","1998-10-01","October",1998,"Taylor","Taylor Slough_Site CPB","Fish","CPB",0.3672869,7,0.05246956
"1866","Jordanella floridae","Flagfish","invertivore","1997-10-01","October",1997,"Taylor","Taylor Slough_Site TSA","Fish","TSA",3.73724323,7,0.53389189
"1867","Jordanella floridae","Flagfish","invertivore","1999-02-01","February",1999,"Taylor","Taylor Slough_Site TSE","Fish","TSE",0.45228412,7,0.06461202
"1868","Jordanella floridae","Flagfish","invertivore","1999-12-01","December",1999,"Taylor","Taylor Slough_Site CPC","Fish","CPC",0.06358273,7,0.00908325
"1869","Jordanella floridae","Flagfish","invertivore","1998-04-01","April",1998,"Taylor","Taylor Slough_Site CPB","Fish","CPB",0.31458275,7,0.04494039
"1870","Jordanella floridae","Flagfish","invertivore","1999-07-01","July",1999,"Shark","Shark Slough_Site 07A","Fish","07A",0.2028672,7,0.02898103
"1871","Jordanella floridae","Flagfish","invertivore","1997-07-01","July",1997,"Shark","Shark Slough_Site 37C","Fish","37C",1.17644998,7,0.16806428
"1872","Jordanella floridae","Flagfish","invertivore","1999-07-01","July",1999,"Taylor","Taylor Slough_Site CPB","Fish","CPB",1.15649659,7,0.1652138
"1873","Jordanella floridae","Flagfish","invertivore","1999-07-01","July",1999,"Taylor","Taylor Slough_Site TSB","Fish","TSB",4.62012068,7,0.66001724
"1874","Jordanella floridae","Flagfish","invertivore","1996-12-01","December",1996,"Shark","Shark Slough_Site 37A","Fish","37A",0.57563786,7,0.08223398
"1875","Jordanella floridae","Flagfish","invertivore","1999-02-01","February",1999,"Shark","Shark Slough_Site 37C","Fish","37C",0.15137947,7,0.02162564
"1876","Jordanella floridae","Flagfish","invertivore","1998-10-01","October",1998,"Taylor","Taylor Slough_Site CPC","Fish","CPC",0.3473359,7,0.04961941
"1877","Jordanella floridae","Flagfish","invertivore","1998-07-01","July",1998,"Shark","Shark Slough_Site 08A","Fish","08A",0.69566628,7,0.0993809
"1878","Jordanella floridae","Flagfish","invertivore","1998-12-01","December",1998,"Taylor","Taylor Slough_Site CPA","Fish","CPA",0.21883691,7,0.03126242
"1879","Jordanella floridae","Flagfish","invertivore","1998-07-01","July",1998,"Shark","Shark Slough_Site 37C","Fish","37C",0.29311175,7,0.04187311
"1880","Jordanella floridae","Flagfish","invertivore","1998-12-01","December",1998,"Taylor","Taylor Slough_Site TSE","Fish","TSE",0.46514956,7,0.06644994
"1881","Jordanella floridae","Flagfish","invertivore","1999-07-01","July",1999,"Taylor","Taylor Slough_Site MDA","Fish","MDA",1.00746675,7,0.14392382
"1882","Jordanella floridae","Flagfish","invertivore","1996-10-01","October",1996,"Shark","Shark Slough_Site 08B","Fish","08B",0.28154775,7,0.04022111
"1883","Jordanella floridae","Flagfish","invertivore","1998-10-01","October",1998,"Shark","Shark Slough_Site 08A","Fish","08A",0.09515827,7,0.01359404
"1884","Jordanella floridae","Flagfish","invertivore","1998-02-01","February",1998,"Taylor","Taylor Slough_Site MDD","Fish","MDD",1.36075712,7,0.19439387
"1885","Jordanella floridae","Flagfish","invertivore","1998-10-01","October",1998,"Taylor","Taylor Slough_Site TSB","Fish","TSB",0.54647143,7,0.07806735
"1886","Jordanella floridae","Flagfish","invertivore","1997-07-01","July",1997,"Taylor","Taylor Slough_Site CPB","Fish","CPB",0.81138274,7,0.11591182
"1887","Jordanella floridae","Flagfish","invertivore","1999-10-01","October",1999,"Taylor","Taylor Slough_Site TSB","Fish","TSB",0.25797832,7,0.03685405
"1888","Jordanella floridae","Flagfish","invertivore","1997-02-01","February",1997,"Shark","Shark Slough_Site 07B","Fish","07B",0.04260224,7,0.00608603
"1889","Jordanella floridae","Flagfish","invertivore","1998-04-01","April",1998,"Taylor","Taylor Slough_Site TSB","Fish","TSB",1.72437427,7,0.24633918
"1890","Jordanella floridae","Flagfish","invertivore","1997-12-01","December",1997,"Taylor","Taylor Slough_Site TSB","Fish","TSB",1.0592577,7,0.15132253
"1891","Jordanella floridae","Flagfish","invertivore","1996-10-01","October",1996,"Taylor","Taylor Slough_Site CPB","Fish","CPB",0.17372835,7,0.02481834
"1892","Jordanella floridae","Flagfish","invertivore","1996-10-01","October",1996,"Taylor","Taylor Slough_Site MDD","Fish","MDD",0.71981964,7,0.10283138
"1893","Jordanella floridae","Flagfish","invertivore","1999-12-01","December",1999,"Taylor","Taylor Slough_Site CPA","Fish","CPA",0.11227873,7,0.01603982
"1894","Jordanella floridae","Flagfish","invertivore","1996-07-01","July",1996,"Taylor","Taylor Slough_Site TSB","Fish","TSB",0.73530904,7,0.10504415
"1895","Jordanella floridae","Flagfish","invertivore","1998-12-01","December",1998,"Shark","Shark Slough_Site 07C","Fish","07C",0.05232227,7,0.00747461
"1896","Jordanella floridae","Flagfish","invertivore","1996-07-01","July",1996,"Shark","Shark Slough_Site 37C","Fish","37C",0.08515794,7,0.01216542
"1897","Jordanella floridae","Flagfish","invertivore","1999-07-01","July",1999,"Taylor","Taylor Slough_Site MDD","Fish","MDD",1.52239756,7,0.21748537
"1898","Jordanella floridae","Flagfish","invertivore","1997-04-01","April",1997,"Taylor","Taylor Slough_Site TSB","Fish","TSB",0.30494251,7,0.04356322
"1899","Jordanella floridae","Flagfish","invertivore","1997-10-01","October",1997,"Taylor","Taylor Slough_Site CPC","Fish","CPC",0.38087897,7,0.05441128
"1900","Jordanella floridae","Flagfish","invertivore","1999-02-01","February",1999,"Shark","Shark Slough_Site 07C","Fish","07C",0.32875828,7,0.04696547
"1901","Jordanella floridae","Flagfish","invertivore","1998-04-01","April",1998,"Shark","Shark Slough_Site 08C","Fish","08C",0.63178216,7,0.09025459
"1902","Jordanella floridae","Flagfish","invertivore","1998-07-01","July",1998,"Taylor","Taylor Slough_Site CPC","Fish","CPC",0.15170006,6,0.02528334
"1903","Jordanella floridae","Flagfish","invertivore","1998-04-01","April",1998,"Taylor","Taylor Slough_Site MDD","Fish","MDD",0.13946869,7,0.0199241
"1904","Jordanella floridae","Flagfish","invertivore","1998-10-01","October",1998,"Taylor","Taylor Slough_Site MDD","Fish","MDD",0.39419241,7,0.0563132
"1905","Jordanella floridae","Flagfish","invertivore","1996-02-01","February",1996,"Shark","Shark Slough_Site 08C","Fish","08C",0.04425901,7,0.00632272
"1906","Jordanella floridae","Flagfish","invertivore","1997-07-01","July",1997,"Taylor","Taylor Slough_Site MDB","Fish","MDB",0.37403353,7,0.05343336
"1907","Jordanella floridae","Flagfish","invertivore","1998-10-01","October",1998,"Taylor","Taylor Slough_Site TSE","Fish","TSE",0.60373558,7,0.08624794
"1908","Jordanella floridae","Flagfish","invertivore","1996-07-01","July",1996,"Taylor","Taylor Slough_Site CPB","Fish","CPB",0.06177525,7,0.00882504
"1909","Jordanella floridae","Flagfish","invertivore","1999-04-01","April",1999,"Shark","Shark Slough_Site 07A","Fish","07A",0.22711715,7,0.03244531
"1910","Jordanella floridae","Flagfish","invertivore","1997-07-01","July",1997,"Shark","Shark Slough_Site 07A","Fish","07A",0.16302184,7,0.02328883
"1911","Jordanella floridae","Flagfish","invertivore","1997-02-01","February",1997,"Shark","Shark Slough_Site 08B","Fish","08B",0.38258595,7,0.05465514
"1912","Jordanella floridae","Flagfish","invertivore","1998-02-01","February",1998,"Taylor","Taylor Slough_Site MDC","Fish","MDC",0.73111085,7,0.10444441
"1913","Jordanella floridae","Flagfish","invertivore","1999-10-01","October",1999,"Taylor","Taylor Slough_Site MDD","Fish","MDD",0.11064977,7,0.01580711
"1914","Jordanella floridae","Flagfish","invertivore","1997-10-01","October",1997,"Taylor","Taylor Slough_Site MDB","Fish","MDB",0.76209298,7,0.10887043
"1915","Jordanella floridae","Flagfish","invertivore","1997-02-01","February",1997,"Taylor","Taylor Slough_Site CPA","Fish","CPA",0.4288754,7,0.06126791
"1916","Jordanella floridae","Flagfish","invertivore","1999-04-01","April",1999,"Taylor","Taylor Slough_Site CPB","Fish","CPB",2.16681965,5,0.43336393
"1917","Jordanella floridae","Flagfish","invertivore","1996-10-01","October",1996,"Shark","Shark Slough_Site 08A","Fish","08A",0.23900819,7,0.03414403
"1918","Jordanella floridae","Flagfish","invertivore","1999-10-01","October",1999,"Taylor","Taylor Slough_Site MDE","Fish","MDE",0.09379044,7,0.01339863
"1919","Jordanella floridae","Flagfish","invertivore","1999-12-01","December",1999,"Shark","Shark Slough_Site 07C","Fish","07C",0.05325374,7,0.00760768
"1920","Jordanella floridae","Flagfish","invertivore","1998-04-01","April",1998,"Taylor","Taylor Slough_Site TSA","Fish","TSA",0.35748518,7,0.05106931
"1921","Jordanella floridae","Flagfish","invertivore","1997-07-01","July",1997,"Taylor","Taylor Slough_Site MDD","Fish","MDD",0.28636404,7,0.04090915
"1922","Jordanella floridae","Flagfish","invertivore","1999-10-01","October",1999,"Taylor","Taylor Slough_Site CPB","Fish","CPB",0.23718584,7,0.03388369
"1923","Jordanella floridae","Flagfish","invertivore","1997-07-01","July",1997,"Taylor","Taylor Slough_Site TSC","Fish","TSC",2.96270305,7,0.42324329
