"","SpeciesName","CommonName","FunctionalGroup","Date","Month","Year","Area","FPO","SITENAME","Plot","TotalSpeciesWeight","NumofThrowTraps","SpeciesBiomass"
"1976","Heterandria formosa","Least killifish","invertivore","2004-04-01","April",2004,"Shark","Fish","Shark Slough_Site 07C","07C",0.12581221,7,0.01797317
"1977","Heterandria formosa","Least killifish","invertivore","2002-07-01","July",2002,"Shark","Fish","Shark Slough_Site 07B","07B",0.03603031,7,0.00514719
"1978","Heterandria formosa","Least killifish","invertivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 07C","07C",0.01355978,7,0.00193711
"1979","Heterandria formosa","Least killifish","invertivore","2001-12-01","December",2001,"Shark","Fish","Shark Slough_Site 08A","08A",0.02247969,7,0.00321138
"1980","Heterandria formosa","Least killifish","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 37A","37A ",0.20490085,7,0.02927155
"1981","Heterandria formosa","Least killifish","invertivore","2000-07-01","July",2000,"Shark","Fish","Shark Slough_Site 37B","37B",0.31042246,7,0.04434607
"1982","Heterandria formosa","Least killifish","invertivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.16850384,7,0.02407198
"1983","Heterandria formosa","Least killifish","invertivore","2005-04-01","April",2005,"Shark","Fish","Shark Slough_Site 23C","23C",0.0177751,5,0.00355502
"1984","Heterandria formosa","Least killifish","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 37C","37C ",0.26677498,7,0.03811071
"1985","Heterandria formosa","Least killifish","invertivore","2003-04-01","April",2003,"Shark","Fish","Shark Slough_Site 37B","37B",0.23740069,5,0.04748014
"1986","Heterandria formosa","Least killifish","invertivore","2004-04-01","April",2004,"Shark","Fish","Shark Slough_Site 08A","08A",0.12119927,7,0.01731418
"1987","Heterandria formosa","Least killifish","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 08A","08A",0.17431434,7,0.02490205
"1988","Heterandria formosa","Least killifish","invertivore","2003-04-01","April",2003,"Shark","Fish","Shark Slough_Site 06C","06C",0.057435,7,0.008205
"1989","Heterandria formosa","Least killifish","invertivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.26149268,7,0.0373561
"1990","Heterandria formosa","Least killifish","invertivore","2003-12-01","December",2003,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.06975842,7,0.00996549
"1991","Heterandria formosa","Least killifish","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 37B","37B",0.11252828,7,0.01607547
"1992","Heterandria formosa","Least killifish","invertivore","2000-07-01","July",2000,"Shark","Fish","Shark Slough_Site 08B","08B",0.28329517,7,0.04047074
"1993","Heterandria formosa","Least killifish","invertivore","2004-07-01","July",2004,"Shark","Fish","Shark Slough_Site 06B","06B",0.03505082,7,0.00500726
"1994","Heterandria formosa","Least killifish","invertivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 37B","37B",0.10352877,7,0.01478982
"1995","Heterandria formosa","Least killifish","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 37B","37B",0.43008687,7,0.06144098
"1996","Heterandria formosa","Least killifish","invertivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 37B","37B",0.36037181,7,0.05148169
"1997","Heterandria formosa","Least killifish","invertivore","2005-04-01","April",2005,"Shark","Fish","Shark Slough_Site 06B","06B",0.12140309,5,0.02428062
"1998","Heterandria formosa","Least killifish","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 08C","08C",0.01608162,7,0.00229737
"1999","Heterandria formosa","Least killifish","invertivore","2004-04-01","April",2004,"Shark","Fish","Shark Slough_Site 07A","07A",0.15895877,7,0.0227084
"2000","Heterandria formosa","Least killifish","invertivore","2003-04-01","April",2003,"Shark","Fish","Shark Slough_Site 23A","23A",0.09971225,7,0.01424461
"2001","Heterandria formosa","Least killifish","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 06C","06C",0.0322867,7,0.00461239
"2002","Heterandria formosa","Least killifish","invertivore","2004-04-01","April",2004,"Shark","Fish","Shark Slough_Site 08C","08C",0.19482804,7,0.02783258
"2003","Heterandria formosa","Least killifish","invertivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 07C","07C",0.11094315,7,0.01584902
"2004","Heterandria formosa","Least killifish","invertivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.07724831,7,0.01103547
"2005","Heterandria formosa","Least killifish","invertivore","2000-10-01","October",2000,"Shark","Fish","Shark Slough_Site 08C","08C",0.18118976,7,0.02588425
"2006","Heterandria formosa","Least killifish","invertivore","2004-02-01","February",2004,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.02128398,5,0.0042568
"2007","Heterandria formosa","Least killifish","invertivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.0593037,7,0.00847196
"2008","Heterandria formosa","Least killifish","invertivore","2000-12-01","December",2000,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.22162952,7,0.03166136
"2009","Heterandria formosa","Least killifish","invertivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 08C","08C",0.13382845,7,0.01911835
"2010","Heterandria formosa","Least killifish","invertivore","2002-02-01","February",2002,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.04235556,7,0.00605079
"2011","Heterandria formosa","Least killifish","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 08C","08C",0.04098462,7,0.00585495
"2012","Heterandria formosa","Least killifish","invertivore","2003-04-01","April",2003,"Shark","Fish","Shark Slough_Site 23B","23B",0.01480767,7,0.00211538
"2013","Heterandria formosa","Least killifish","invertivore","2003-07-01","July",2003,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.00547442,7,0.00078206
"2014","Heterandria formosa","Least killifish","invertivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 23A","23A",0.08000971,7,0.01142996
"2015","Heterandria formosa","Least killifish","invertivore","2000-07-01","July",2000,"Shark","Fish","Shark Slough_Site 07C","07C",0.22068233,7,0.03152605
"2016","Heterandria formosa","Least killifish","invertivore","2004-04-01","April",2004,"Shark","Fish","Shark Slough_Site 23B","23B",0.00693001,7,0.00099
"2017","Heterandria formosa","Least killifish","invertivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 08C","08C",0.01265134,7,0.00180733
"2018","Heterandria formosa","Least killifish","invertivore","2000-07-01","July",2000,"Taylor","Fish","Taylor Slough_Site CPC","CPC",0.00598659,7,0.00085523
"2019","Heterandria formosa","Least killifish","invertivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 08B","08B",0.02979779,7,0.00425683
"2020","Heterandria formosa","Least killifish","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 08B","08B",0.0098145,7,0.00140207
"2021","Heterandria formosa","Least killifish","invertivore","2003-07-01","July",2003,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.00566146,7,0.00080878
"2022","Heterandria formosa","Least killifish","invertivore","2001-09-01","September",2001,"Shark","Fish","Shark Slough_Site 08B","08B",0.00739241,7,0.00105606
"2023","Heterandria formosa","Least killifish","invertivore","2001-02-01","February",2001,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.15289696,7,0.02184242
"2024","Heterandria formosa","Least killifish","invertivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 08C","08C",0.02461477,7,0.0035164
"2025","Heterandria formosa","Least killifish","invertivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 23A","23A",0.00481385,7,0.00068769
"2026","Heterandria formosa","Least killifish","invertivore","2000-02-01","February",2000,"Shark","Fish","Shark Slough_Site 07C","07C",0.06082656,7,0.00868951
"2027","Heterandria formosa","Least killifish","invertivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.15623004,7,0.02231858
"2028","Heterandria formosa","Least killifish","invertivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 37B","37B",0.33257306,7,0.04751044
"2029","Heterandria formosa","Least killifish","invertivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 08B","08B",0.132762,7,0.018966
"2030","Heterandria formosa","Least killifish","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 07C","07C",0.01036749,7,0.00148107
"2031","Heterandria formosa","Least killifish","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 06B","06B",0.01609727,7,0.00229961
"2032","Heterandria formosa","Least killifish","invertivore","2001-09-01","September",2001,"Shark","Fish","Shark Slough_Site 08C","08C",0.00205406,7,0.00029344
"2033","Heterandria formosa","Least killifish","invertivore","2000-12-01","December",2000,"Taylor","Fish","Taylor Slough_Site TSE","TSE",0.06762007,7,0.00966001
"2034","Heterandria formosa","Least killifish","invertivore","2000-07-01","July",2000,"Taylor","Fish","Taylor Slough_Site CPA","CPA",0.08719202,7,0.012456
"2035","Heterandria formosa","Least killifish","invertivore","2000-04-01","April",2000,"Shark","Fish","Shark Slough_Site 07C","07C",0.06380979,7,0.00911568
"2036","Heterandria formosa","Least killifish","invertivore","2000-04-01","April",2000,"Shark","Fish","Shark Slough_Site 08C","08C",0.29346058,7,0.04192294
"2037","Heterandria formosa","Least killifish","invertivore","2001-12-01","December",2001,"Shark","Fish","Shark Slough_Site 07C","07C",0.01191497,7,0.00170214
"2038","Heterandria formosa","Least killifish","invertivore","2001-12-01","December",2001,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.04093816,7,0.00584831
"2039","Heterandria formosa","Least killifish","invertivore","2003-07-01","July",2003,"Taylor","Fish","Taylor Slough_Site MDD","MDD",0.00296341,7,0.00042334
"2040","Heterandria formosa","Least killifish","invertivore","2000-12-01","December",2000,"Shark","Fish","Shark Slough_Site 37C","37C",1.38182238,7,0.1974032
"2041","Heterandria formosa","Least killifish","invertivore","2001-07-01","July",2001,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.01468158,7,0.00209737
"2042","Heterandria formosa","Least killifish","invertivore","2004-02-01","February",2004,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.01699776,5,0.00339955
"2043","Heterandria formosa","Least killifish","invertivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 07C","07C",0.09918197,7,0.01416885
"2044","Heterandria formosa","Least killifish","invertivore","2002-04-01","April",2002,"Shark","Fish","Shark Slough_Site 08B","08B",0.04575964,7,0.00653709
"2045","Heterandria formosa","Least killifish","invertivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 07B","07B",0.11624935,7,0.01660705
"2046","Heterandria formosa","Least killifish","invertivore","2005-04-01","April",2005,"Shark","Fish","Shark Slough_Site 06C","06C",0.22140905,5,0.04428181
"2047","Heterandria formosa","Least killifish","invertivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 37B","37B",0.28262141,7,0.04037449
"2048","Heterandria formosa","Least killifish","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 23C","23C",0.00593382,7,0.00084769
"2049","Heterandria formosa","Least killifish","invertivore","2002-07-01","July",2002,"Shark","Fish","Shark Slough_Site 37B","37B",0.12640526,7,0.01805789
"2050","Heterandria formosa","Least killifish","invertivore","2004-04-01","April",2004,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.00873432,5,0.00174686
"2051","Heterandria formosa","Least killifish","invertivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 37A","37A",0.09926242,7,0.01418035
"2052","Heterandria formosa","Least killifish","invertivore","2003-12-01","December",2003,"Taylor","Fish","Taylor Slough_Site MDD","MDD",0.01412113,7,0.0020173
"2053","Heterandria formosa","Least killifish","invertivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 06A","06A",0.00958873,7,0.00136982
"2054","Heterandria formosa","Least killifish","invertivore","2001-07-01","July",2001,"Shark","Fish","Shark Slough_Site 07A","07A",0.00867095,7,0.00123871
"2055","Heterandria formosa","Least killifish","invertivore","2000-12-01","December",2000,"Taylor","Fish","Taylor Slough_Site MDD","MDD",0.02455295,7,0.00350756
"2056","Heterandria formosa","Least killifish","invertivore","2003-04-01","April",2003,"Shark","Fish","Shark Slough_Site 07C","07C",0.05324929,7,0.00760704
"2057","Heterandria formosa","Least killifish","invertivore","2000-04-01","April",2000,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.03978491,7,0.00568356
"2058","Heterandria formosa","Least killifish","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 08B","08B ",0.06105385,7,0.00872198
"2059","Heterandria formosa","Least killifish","invertivore","2001-09-01","September",2001,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.01577573,7,0.00225368
"2060","Heterandria formosa","Least killifish","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 06C","06C",0.04068188,7,0.0058117
"2061","Heterandria formosa","Least killifish","invertivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 23A","23A",0.04743894,7,0.00677699
"2062","Heterandria formosa","Least killifish","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 08A","08A",0.05349099,7,0.00764157
"2063","Heterandria formosa","Least killifish","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 37C","37C",0.37517306,7,0.05359615
"2064","Heterandria formosa","Least killifish","invertivore","2002-04-01","April",2002,"Shark","Fish","Shark Slough_Site 08C","08C",0.01772523,7,0.00253218
"2065","Heterandria formosa","Least killifish","invertivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.01100055,7,0.00157151
"2066","Heterandria formosa","Least killifish","invertivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 08A","08A",0.02700484,7,0.00385783
"2067","Heterandria formosa","Least killifish","invertivore","2000-10-01","October",2000,"Shark","Fish","Shark Slough_Site 08A","08A",0.21264203,7,0.03037743
"2068","Heterandria formosa","Least killifish","invertivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 06B","06B",0.00396371,7,0.00056624
"2069","Heterandria formosa","Least killifish","invertivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 23B","23B",0.02417885,7,0.00345412
"2070","Heterandria formosa","Least killifish","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 50A","50A",0.02247131,7,0.00321019
"2071","Heterandria formosa","Least killifish","invertivore","2002-04-01","April",2002,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.07263614,7,0.01037659
"2072","Heterandria formosa","Least killifish","invertivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 23B","23B",0.03393835,7,0.00484834
"2073","Heterandria formosa","Least killifish","invertivore","2004-04-01","April",2004,"Shark","Fish","Shark Slough_Site 23A","23A",0.0329068,7,0.00470097
"2074","Heterandria formosa","Least killifish","invertivore","2000-04-01","April",2000,"Shark","Fish","Shark Slough_Site 08A","08A",0.49356875,7,0.07050982
"2075","Heterandria formosa","Least killifish","invertivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 23C","23C",0.03600165,7,0.00514309
"2076","Heterandria formosa","Least killifish","invertivore","2001-12-01","December",2001,"Shark","Fish","Shark Slough_Site 08B","08B",0.0103339,7,0.00147627
"2077","Heterandria formosa","Least killifish","invertivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.00574066,7,0.00082009
